"predTrain_2","predTrain_9","predTrain_13","predTrain_17","predTrain_21","predTrain_22","predTrain_30","predTrain_39","predTrain_43","predTrain_54","predTrain_55","predTrain_58","predTrain_82","predTrain_90","predTrain_111","predTrain_112","predTrain_122","predTrain_135","predTrain_179","predTrain_189","predTrain_243","predTrain_249","predTrain_288","predTrain_291","predTrain_310","predTrain_311","predTrain_312","predTrain_324","predTrain_326","predTrain_350","predTrain_361","predTrain_390","predTrain_402","predTrain_421","predTrain_430","predTrain_438","predTrain_446","predTrain_447","predTrain_448","predTrain_451","predTrain_455","predTrain_470","predTrain_496","predTrain_513","predTrain_519","predTrain_528","predTrain_540","predTrain_544","predTrain_550","predTrain_551","predTrain_555","predTrain_556","predTrain_560","predTrain_568","predTrain_573","predTrain_575","predTrain_593","predTrain_602","predTrain_605","predTrain_610","predTrain_616","predTrain_628","predTrain_632","predTrain_648","predTrain_677","predTrain_679","predTrain_687","predTrain_710","predTrain_739","predTrain_741","predTrain_788","predTrain_794","predTrain_802","predTrain_820","predTrain_824","predTrain_825","predTrain_826","predTrain_847","predTrain_871","predTrain_902","predTrain_909","predTrain_911","predTrain_917","predTrain_933","predTrain_974","predTrain_989","predTrain_991","predTrain_1001","predTrain_1023","predTrain_1031","predTrain_1043","predTrain_1045","predTrain_1063","predTrain_1069","predTrain_1076","predTrain_1081","predTrain_1095","predTrain_1127","predTrain_1135","predTrain_1141","predTrain_1143","predTrain_1145","predTrain_1158","predTrain_1195","predTrain_1201","predTrain_1220","predTrain_1362","predTrain_1386","predTrain_1423","predTrain_1461","predTrain_1462","predTrain_1473","predTrain_1484","predTrain_1548","predTrain_1553","predTrain_1564","predTrain_1565","predTrain_1582","predTrain_1601","predTrain_1700","predTrain_1721","predTrain_1752","predTrain_1810","predTrain_1865","predTrain_1872","predTrain_1934","predTrain_2012","predTrain_2022","predTrain_2035","predTrain_2080","predTrain_2185","predTrain_2240","predTrain_2384","predTrain_2406","predTrain_2475","predTrain_2544","predTrain_2609","predTrain_2687","predTrain_2725","predTrain_2767","predTrain_2825","predTrain_2844","predTrain_2904","predTrain_3067","predTrain_3251","predTrain_3448","time","status"
"TCGA-BS-A0V8",1,1,1,1,1,1,1,1,1,1,1,0.995012479192682,0.995012479192682,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,0.981424687747777,0.981424687747777,0.981424687747777,0.97652981169682,0.97652981169682,0.97652981169682,0.97652981169682,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.971983289378737,0.967135502498595,0.967135502498595,0.967135502498595,0.967135502498595,0.967135502498595,0.967135502498595,0.967135502498595,0.967135502498595,0.957512343461652,0.957512343461652,0.957512343461652,0.957512343461652,0.957512343461652,0.957512343461652,0.957512343461652,0.955121552337107,0.955121552337107,0.955121552337107,0.955121552337107,0.955121552337107,0.955121552337107,0.9456179341016,0.9456179341016,0.9456179341016,0.9456179341016,0.9456179341016,0.9456179341016,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.944043216840333,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.895759485562369,0.7454007145435,0.7454007145435,2544,0
"TCGA-D1-A0ZP",1,1,1,1,1,1,1,1,1,1,1,0.993355506255034,0.993355506255034,0.993355506255034,0.993355506255034,0.993355506255034,0.993355506255034,0.993355506255034,0.993355506255034,0.989225135892876,0.987989376983235,0.987989376983235,0.987989376983235,0.987989376983235,0.985358248375277,0.985358248375277,0.985358248375277,0.985358248375277,0.971335516467446,0.971335516467446,0.968103121730074,0.968103121730074,0.968103121730074,0.968103121730074,0.968103121730074,0.968103121730074,0.968103121730074,0.968103121730074,0.968103121730074,0.968103121730074,0.968103121730074,0.968103121730074,0.968103121730074,0.968103121730074,0.965685886728478,0.965685886728478,0.964479533497913,0.964479533497913,0.964479533497913,0.964479533497913,0.964479533497913,0.964479533497913,0.964479533497913,0.964479533497913,0.964479533497913,0.964479533497913,0.964479533497913,0.964479533497913,0.964479533497913,0.957911390067031,0.948380012482298,0.948380012482298,0.948380012482298,0.948380012482298,0.948380012482298,0.948380012482298,0.948380012482298,0.948380012482298,0.948380012482298,0.948380012482298,0.942471121921942,0.942471121921942,0.942471121921942,0.942471121921942,0.942471121921942,0.942471121921942,0.942471121921942,0.942471121921942,0.929988244410695,0.929988244410695,0.929988244410695,0.929988244410695,0.929988244410695,0.929988244410695,0.929988244410695,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.919967747455947,0.91537938917345,0.91537938917345,0.91537938917345,0.91537938917345,0.906271212068589,0.906271212068589,0.86928579189771,0.86928579189771,0.86928579189771,0.86928579189771,0.86928579189771,0.86928579189771,0.86928579189771,0.86928579189771,0.86928579189771,0.86928579189771,0.86928579189771,0.864950210923115,0.864950210923115,0.864950210923115,0.864950210923115,0.864950210923115,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.856343812525738,0.793673323835703,0.793673323835703,0.793673323835703,0.793673323835703,0.793673323835703,0.793673323835703,0.793673323835703,0.793673323835703,0.793673323835703,0.793673323835703,0.793673323835703,0.793673323835703,0.793673323835703,0.667087982924366,0.667087982924366,911,0
"TCGA-BS-A0U9",1,1,1,1,1,1,1,1,1,1,1,0.997004495503373,0.997004495503373,0.992858952650653,0.992858952650653,0.992858952650653,0.992858952650653,0.992858952650653,0.992858952650653,0.986261907550133,0.979300569550001,0.979300569550001,0.979300569550001,0.979300569550001,0.975635069522247,0.975635069522247,0.958025433925467,0.958025433925467,0.957067887344627,0.94596697655139,0.94596697655139,0.94596697655139,0.94596697655139,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.944391678037219,0.938898763159693,0.938898763159693,0.938898763159693,0.938898763159693,0.938898763159693,0.938898763159693,0.938898763159693,0.938898763159693,0.938898763159693,0.938898763159693,0.938898763159693,0.934215986042469,0.934215986042469,0.934215986042469,0.934215986042469,0.934215986042469,0.934215986042469,0.934215986042469,0.934215986042469,0.929556564373553,0.929556564373553,0.929556564373553,0.929556564373553,0.929556564373553,0.929556564373553,0.929556564373553,0.928395344581657,0.928395344581657,0.928395344581657,0.928395344581657,0.928395344581657,0.928395344581657,0.91571727010079,0.91571727010079,0.91571727010079,0.91571727010079,0.91571727010079,0.91571727010079,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.898333152402607,0.898333152402607,0.898333152402607,0.898333152402607,0.898333152402607,0.898333152402607,0.898333152402607,0.898333152402607,0.898333152402607,0.898333152402607,0.898333152402607,0.898333152402607,0.898333152402607,0.714648628525596,0.714648628525596,2825,0
"TCGA-B5-A3FB",1,1,1,1,1,1,1,1,1,1,1,0.984701561796208,0.984701561796208,0.97938218133124,0.97938218133124,0.97938218133124,0.97938218133124,0.97938218133124,0.97938218133124,0.97938218133124,0.97938218133124,0.97938218133124,0.97938218133124,0.97938218133124,0.967216100482006,0.967216100482006,0.965283601424266,0.965283601424266,0.965283601424266,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.954882801794084,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.952974944683559,0.941641215350864,0.941641215350864,0.941641215350864,0.941641215350864,0.941641215350864,0.941641215350864,0.94070004479922,0.94070004479922,0.94070004479922,0.94070004479922,0.94070004479922,0.94070004479922,0.94070004479922,0.94070004479922,0.94070004479922,0.94070004479922,0.94070004479922,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.938351231926652,0.924381002112188,0.924381002112188,0.924381002112188,0.924381002112188,0.924381002112188,0.924381002112188,0.924381002112188,0.924381002112188,0.924381002112188,0.924381002112188,0.924381002112188,0.924381002112188,0.924381002112188,0.76825701076696,0.76825701076696,2844,0
"TCGA-AX-A3FZ",1,1,1,1,1,1,1,1,1,1,1,0.952022446067558,0.952022446067558,0.924656156449228,0.924656156449228,0.924656156449228,0.924656156449228,0.924656156449228,0.924656156449228,0.924656156449228,0.906346737816457,0.906346737816457,0.906346737816457,0.906346737816457,0.902578149752926,0.902578149752926,0.882643997659275,0.882643997659275,0.864806064567158,0.85513151770291,0.853707485529853,0.853707485529853,0.853707485529853,0.844860855414026,0.844860855414026,0.844860855414026,0.844860855414026,0.844860855414026,0.844860855414026,0.844860855414026,0.844860855414026,0.844860855414026,0.844860855414026,0.844860855414026,0.836105899397036,0.836105899397036,0.833601340415735,0.833601340415735,0.833601340415735,0.833601340415735,0.833601340415735,0.833601340415735,0.833601340415735,0.833601340415735,0.833601340415735,0.833601340415735,0.833601340415735,0.833601340415735,0.833601340415735,0.825306868491682,0.825306868491682,0.825306868491682,0.825306868491682,0.825306868491682,0.825306868491682,0.825306868491682,0.825306868491682,0.825306868491682,0.825306868491682,0.825306868491682,0.819140220812924,0.819140220812924,0.819140220812924,0.819140220812924,0.819140220812924,0.819140220812924,0.819140220812924,0.819140220812924,0.802920157693031,0.802920157693031,0.802920157693031,0.802920157693031,0.802920157693031,0.802920157693031,0.802920157693031,0.793607187147784,0.793607187147784,0.793607187147784,0.793607187147784,0.793607187147784,0.793607187147784,0.772724008710031,0.772724008710031,0.772724008710031,0.772724008710031,0.772724008710031,0.772724008710031,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.761219646998193,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.75742304816985,0.71688966581042,0.71688966581042,0.71688966581042,0.71688966581042,0.71688966581042,0.71688966581042,0.71688966581042,0.71688966581042,0.71688966581042,0.71688966581042,0.71688966581042,0.71688966581042,0.71688966581042,0.617032653579722,0.617032653579722,2,0
"TCGA-FI-A2F8",1,1,1,1,1,1,1,1,1,1,1,0.996506117860415,0.996506117860415,0.986837394830341,0.986837394830341,0.986837394830341,0.986837394830341,0.986837394830341,0.986837394830341,0.976611192571951,0.964720683523785,0.964720683523785,0.964720683523785,0.964720683523785,0.951943114169261,0.951943114169261,0.940901644979496,0.940901644979496,0.938786996150342,0.938116673439703,0.925537200838485,0.925537200838485,0.925537200838485,0.911681770446269,0.911681770446269,0.911681770446269,0.911681770446269,0.911681770446269,0.911681770446269,0.911681770446269,0.911681770446269,0.911681770446269,0.911681770446269,0.911681770446269,0.909026572661538,0.909026572661538,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.902836066067717,0.900581794915587,0.884590058184159,0.884590058184159,0.884590058184159,0.884590058184159,0.884590058184159,0.884590058184159,0.884590058184159,0.884590058184159,0.884590058184159,0.884590058184159,0.86635174076833,0.86635174076833,0.86635174076833,0.86635174076833,0.86635174076833,0.86635174076833,0.86635174076833,0.86635174076833,0.840887313517845,0.840887313517845,0.840887313517845,0.840887313517845,0.840887313517845,0.840887313517845,0.840887313517845,0.795887353347145,0.795887353347145,0.795887353347145,0.795887353347145,0.795887353347145,0.795887353347145,0.791917848612046,0.791917848612046,0.791917848612046,0.791917848612046,0.747044179983292,0.747044179983292,0.74331828159164,0.74331828159164,0.74331828159164,0.74331828159164,0.74331828159164,0.74331828159164,0.74331828159164,0.74331828159164,0.74331828159164,0.74331828159164,0.74331828159164,0.675953526974873,0.675953526974873,0.675953526974873,0.675953526974873,0.675953526974873,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.633414056883353,0.614693842389291,0.614693842389291,0.614693842389291,0.614693842389291,0.614693842389291,0.614693842389291,0.614693842389291,0.614693842389291,0.614693842389291,0.614693842389291,0.614693842389291,0.614693842389291,0.614693842389291,0.534389154130066,0.534389154130066,933,0
"TCGA-B5-A1MV",1,1,1,1,1,1,1,1,1,1,1,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.992528054819138,0.991701292638876,0.991701292638876,0.991701292638876,0.991701292638876,0.991701292638876,0.990710087031641,0.990710087031641,0.982161032358301,0.982161032358301,0.976285709757909,0.97461351083549,0.973396005046593,0.973396005046593,0.973396005046593,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.969752605671105,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.966525478518869,0.964112182699271,0.964112182699271,0.964112182699271,0.964112182699271,0.964112182699271,0.964112182699271,0.964112182699271,0.95930365312747,0.95930365312747,0.95930365312747,0.95930365312747,0.95930365312747,0.95930365312747,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.954519106196961,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.945021482400705,0.86368460351725,0.86368460351725,0.86368460351725,0.86368460351725,0.86368460351725,0.86368460351725,0.86368460351725,0.86368460351725,0.86368460351725,0.86368460351725,0.86368460351725,0.86368460351725,0.86368460351725,0.735983470512969,0.735983470512969,1565,0
"TCGA-D1-A0ZO",1,1,1,1,1,1,1,1,1,1,1,1,1,0.996340047347032,0.996340047347032,0.996340047347032,0.996340047347032,0.996340047347032,0.996340047347032,0.991122968912323,0.991122968912323,0.991122968912323,0.991122968912323,0.991122968912323,0.980443753608843,0.980443753608843,0.980443753608843,0.980443753608843,0.975553769987315,0.975553769987315,0.973929201220699,0.973929201220699,0.973929201220699,0.969071709064756,0.969071709064756,0.969071709064756,0.969071709064756,0.969071709064756,0.969071709064756,0.969071709064756,0.969071709064756,0.969071709064756,0.969071709064756,0.969071709064756,0.969071709064756,0.969071709064756,0.967457934735149,0.967457934735149,0.967457934735149,0.967457934735149,0.967457934735149,0.967457934735149,0.967457934735149,0.967457934735149,0.967457934735149,0.967457934735149,0.967457934735149,0.967457934735149,0.967457934735149,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.962632718155452,0.959543509021489,0.959543509021489,0.959543509021489,0.959543509021489,0.949995891581819,0.949995891581819,0.939603201363369,0.939603201363369,0.939603201363369,0.939603201363369,0.939603201363369,0.939603201363369,0.939603201363369,0.939603201363369,0.939603201363369,0.939603201363369,0.939603201363369,0.934916910845946,0.934916910845946,0.934916910845946,0.934916910845946,0.934916910845946,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.930253993299989,0.889320475059975,0.889320475059975,0.889320475059975,0.889320475059975,0.889320475059975,0.889320475059975,0.889320475059975,0.889320475059975,0.889320475059975,0.889320475059975,0.889320475059975,0.889320475059975,0.889320475059975,0.769282036646713,0.769282036646713,602,0
"TCGA-EY-A1GH",1,1,1,1,1,1,1,1,1,1,1,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.993438289329802,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.988483495190984,0.983553413191029,0.983553413191029,0.983553413191029,0.983553413191029,0.983553413191029,0.983553413191029,0.983553413191029,0.97864792007763,0.97864792007763,0.97864792007763,0.97864792007763,0.97864792007763,0.97864792007763,0.950629433333326,0.950629433333326,0.950629433333326,0.950629433333326,0.950629433333326,0.950629433333326,0.943369141026898,0.943369141026898,0.943369141026898,0.943369141026898,0.943369141026898,0.943369141026898,0.943369141026898,0.943369141026898,0.943369141026898,0.943369141026898,0.943369141026898,0.938664067807044,0.938664067807044,0.938664067807044,0.938664067807044,0.938664067807044,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.929324204278682,0.887543611565637,0.887543611565637,0.887543611565637,0.887543611565637,0.887543611565637,0.887543611565637,0.887543611565637,0.887543611565637,0.887543611565637,0.887543611565637,0.887543611565637,0.887543611565637,0.887543611565637,0.709604420068986,0.709604420068986,710,0
"TCGA-EO-A22T",1,1,1,1,1,1,1,1,1,1,1,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.998750780924581,0.995427154110288,0.995427154110288,0.995427154110288,0.995427154110288,0.995427154110288,0.995427154110288,0.990462440466994,0.990462440466994,0.985522488436298,0.984537458544893,0.982079189015791,0.982079189015791,0.982079189015791,0.9808523569593,0.9808523569593,0.9808523569593,0.9808523569593,0.9808523569593,0.9808523569593,0.9808523569593,0.9808523569593,0.9808523569593,0.9808523569593,0.9808523569593,0.9808523569593,0.9808523569593,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.97921896456946,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.971092712940035,0.971092712940035,0.971092712940035,0.971092712940035,0.971092712940035,0.971092712940035,0.966249367828412,0.966249367828412,0.966249367828412,0.966249367828412,0.9604692293772,0.9604692293772,0.955678869110893,0.955678869110893,0.955678869110893,0.955678869110893,0.955678869110893,0.955678869110893,0.955678869110893,0.955678869110893,0.955678869110893,0.955678869110893,0.955678869110893,0.948538088990388,0.948538088990388,0.948538088990388,0.948538088990388,0.948538088990388,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.944987732236162,0.87670621324249,0.87670621324249,0.87670621324249,0.87670621324249,0.87670621324249,0.87670621324249,0.87670621324249,0.87670621324249,0.87670621324249,0.87670621324249,0.87670621324249,0.87670621324249,0.87670621324249,0.729545651850289,0.729545651850289,2035,0
"TCGA-AP-A0LM",1,1,1,1,1,1,1,1,1,1,1,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.998334721450939,0.994597977020302,0.994597977020302,0.994597977020302,0.993603876176545,0.993603876176545,0.993603876176545,0.993603876176545,0.989884839193471,0.989884839193471,0.989884839193471,0.989884839193471,0.989884839193471,0.989884839193471,0.989884839193471,0.989884839193471,0.989884839193471,0.989884839193471,0.989884839193471,0.989884839193471,0.989884839193471,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.984947767961146,0.977588292232928,0.977588292232928,0.977588292232928,0.977588292232928,0.977588292232928,0.977588292232928,0.977588292232928,0.977588292232928,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.972712550284426,0.955041962190715,0.955041962190715,0.955041962190715,0.955041962190715,0.955041962190715,0.955041962190715,0.950278670532427,0.950278670532427,0.950278670532427,0.950278670532427,0.950278670532427,0.950278670532427,0.950278670532427,0.950278670532427,0.950278670532427,0.950278670532427,0.950278670532427,0.945539135890396,0.945539135890396,0.945539135890396,0.945539135890396,0.945539135890396,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.94082323977601,0.855559190371018,0.855559190371018,0.855559190371018,0.855559190371018,0.855559190371018,0.855559190371018,0.855559190371018,0.855559190371018,0.855559190371018,0.855559190371018,0.855559190371018,0.855559190371018,0.855559190371018,0.74378742802018,0.74378742802018,825,0
